,f0,w0,beta,error
0,6.55827596163184,4.2508061055390165,1.5602260903121585,0.0006013407526942061
1,6.583264380794733,4.323629724492774,1.4721764549712115,0.00016928296908819704
2,6.593832876339275,4.347172855472847,1.4438072757904463,0.00011085510807237486
3,6.599234489664515,4.354249588926177,1.4363413662049624,0.00010325080189820619
4,6.603109207646892,4.356632632676429,1.4348299851814523,0.00010176908620286479
5,6.606522128282938,4.3577351966033415,1.4349221473498603,0.0001012779001956646
6,6.609764661299511,4.358486358187558,1.43543303423007,0.00010100645394678144
7,6.6129157752474965,4.359134804944718,1.4360458735873016,0.00010079566073814707
8,6.615997473071263,4.359746950789015,1.4366765080603294,0.00010060671273005635
9,6.619016560577665,4.360340656015052,1.4373027444199022,0.0001004294107033168
10,6.621975778824023,4.360920861185234,1.4379188693275322,0.0001002608454423375
11,6.624876765929701,4.361489066203716,1.4385235484059642,0.00010010001140842063
12,6.627720845264976,4.362045851257078,1.4391166078777413,9.99464109107529e-05
13,6.6305092356512585,4.362591547422414,1.4396981786062117,9.979968940333501e-05
14,6.633243107844921,4.363126415189435,1.4402684684776002,9.965953964002437e-05
15,6.635923600118318,4.363650692085444,1.440827701936707,9.952567613800575e-05
16,6.638551822941309,4.364164605470003,1.4413761039970567,9.939782806125402e-05
17,6.64112886074499,4.364668376056327,1.4419138960848257,9.927573694751106e-05
18,6.643655772892168,4.365162218960385,1.4424412950298473,9.915915572370436e-05
19,6.646133594420398,4.365646344088003,1.4429585128916174,9.904784807791279e-05
20,6.6485633367091515,4.36612095634199,1.4434657570046705,9.8941587942632e-05
21,6.650945988111733,4.366586255777852,1.4439632300796819,9.884015902429583e-05
22,6.653282514563602,4.367042437742478,1.4444511303165726,9.874335436096506e-05
23,6.655573860170453,4.367489693004989,1.4449296515183219,9.865097590274635e-05
24,6.657820947777825,4.367928207882547,1.4453989832022796,9.856283411258005e-05
25,6.660024679522783,4.368358164361679,1.4458593107085038,9.847874758617144e-05
26,6.662185937368653,4.368779740215698,1.4463108153049147,9.839854268995872e-05
27,6.6643055836233565,4.369193109118217,1.4467536742893015,9.832205321615716e-05
28,6.666384461441854,4.369598440753075,1.4471880610883503,9.824912005407043e-05
29,6.668423395313432,4.369995900920698,1.4476141453537212,9.81795908767752e-05
30,6.670423191534291,4.37038565164111,1.4480320930553414,9.811331984245314e-05
31,6.672384638665964,4.370767851253657,1.4484420665719941,9.805016730962445e-05
32,6.674308507980046,4.371142654513632,1.4488442247792255,9.798999956556648e-05
33,6.676195553889795,4.371510212685865,1.4492387231347703,9.793268856729321e-05
34,6.6780465143690275,4.371870673635409,1.4496257137615276,9.787811169445439e-05
35,6.679862111358727,4.372224181915428,1.4500053455281676,9.782615151357547e-05
36,6.681643051161808,4.372570878852391,1.4503777641274482,9.777669555307525e-05
37,6.683390024826475,4.372910902628671,1.4507431121523395,9.77296360885399e-05
38,6.685103708518528,4.373244388362669,1.4511015291699858,9.76848699377483e-05
39,6.6867847638829945,4.373571468186453,1.4514531517936402,9.764229826498152e-05
40,6.688433838395496,4.37389227132114,1.4517981137526246,9.760182639417881e-05
41,6.6900515657036435,4.374206924149993,1.4521365459602866,9.75633636304716e-05
42,6.691638565958774,4.374515550289355,1.4524685765801584,9.752682308975369e-05
43,6.693195446138524,4.374818270657527,1.4527943310903113,9.749212153586307e-05
44,6.694722800360235,4.375115203541612,1.4531139323458757,9.745917922501285e-05
45,6.696221210185779,4.37540646466237,1.4534275006400181,9.742791975717124e-05
46,6.697691244917985,4.375692167237248,1.4537351537631527,9.739826993399309e-05
47,6.699133461888858,4.375972422041587,1.4540370070606208,9.73701596230603e-05
48,6.700548406739968,4.376247337468038,1.4543331734888565,9.734352162810172e-05
49,6.701936613695274,4.376517019584349,1.4546237636699995,9.731829156490597e-05
50,6.7032986058264825,4.376781572189427,1.4549088859451682,9.729440774270063e-05
51,6.704634895311339,4.377041096867913,1.4551886464262143,9.727181105069078e-05
52,6.705945983684965,4.377295693043169,1.4554631490462488,9.725044484958304e-05
53,6.707232362084532,4.377545458028776,1.4557324956087607,9.723025486779015e-05
54,6.70849451148745,4.377790487078646,1.455996785835523,9.721118910216976e-05
55,6.709732902943248,4.378030873435742,1.456256117413234,9.719319772305454e-05
56,6.71094799779944,4.37826670837942,1.4565105860390002,9.717623298337582e-05
57,6.712140247921378,4.37849808127151,1.456760285464624,9.716024913171611e-05
58,6.7133100959065155,4.378725079601177,1.4570053075397578,9.714520232908619e-05
59,6.714457975293015,4.378947789028482,1.457245742254012,9.713105056928272e-05
60,6.715584310763078,4.379166293426823,1.4574816777780149,9.711775360265935e-05
61,6.716689518340988,4.379380674924267,1.4577132005033453,9.710527286313343e-05
62,6.717774005586183,4.379591013943721,1.4579403950815855,9.709357139832041e-05
63,6.718838171781278,4.379797389242062,1.4581633444623405,9.708261380264206e-05
64,6.719882408115554,4.379999877948264,1.4583821299303235,9.707236615325313e-05
65,6.720907097863574,4.380198555600431,1.4585968311415607,9.706279594870324e-05
66,6.721912616559506,4.380393496181989,1.4588075261586615,9.705387205018468e-05
67,6.722899332167042,4.380584772156845,1.4590142914852566,9.70455646252505e-05
68,6.723867605245049,4.380772454503657,1.4592172020996077,9.703784509391851e-05
69,6.724817789109218,4.380956612749224,1.4594163314873674,9.70306860770169e-05
70,6.725750229989591,4.381137315001007,1.4596117516736113,9.702406134673281e-05
71,6.726665267184342,4.3813146279788855,1.459803533253981,9.7017945779191e-05
72,6.727563233209749,4.381488617045964,1.45999174542525,9.701231530904699e-05
73,6.728444453946531,4.381659346238749,1.460176456015035,9.70071468859642e-05
74,6.729309248782601,4.381826878296464,1.4603577315108267,9.7002418432895e-05
75,6.7301579307524255,4.381991274689697,1.4605356370883573,9.69981088061154e-05
76,6.730990806672979,4.3821525956482565,1.4607102366392988,9.699419775690718e-05
77,6.731808177276491,4.382310900188416,1.4608815927982775,9.699066589483209e-05
78,6.732610337339986,4.382466246139423,1.4610497669693023,9.698749465253299e-05
79,6.733397575811739,4.382618690169352,1.4612148193515488,9.698466625197964e-05
80,6.734170175934844,4.382768287810403,1.4613768089645383,9.698216367211536e-05
81,6.73492841536761,4.382915093483448,1.4615357936727558,9.697997061784228e-05
82,6.735672566301473,4.3830591605221105,1.4616918302096882,9.69780714902701e-05
83,6.736402895575856,4.383200541196151,1.4618449742013349,9.697645135820636e-05
84,6.737119664790498,4.3833392867343886,1.4619952801890952,9.697509593079506e-05
85,6.737823130415106,4.383475447346965,1.4621428016522737,9.697399153130776e-05
86,6.738513543896532,4.383609072247156,1.4622875910299586,9.697312507198159e-05
87,6.739191151763396,4.383740209672639,1.4624296997424115,9.697248402989546e-05
88,6.739856195728368,4.383868906906238,1.462569178212043,9.69720564238414e-05
89,6.740508912788059,4.383995210296145,1.4627060758839134,9.697183079213857e-05
90,6.7411495353206226,4.384119165275792,1.4628404412456046,9.697179617133145e-05
91,6.741778291181247,4.384240816383075,1.4629723218469455,9.69719420757917e-05
92,6.742395403795275,4.384360207279277,1.4631017643189874,9.697225847811639e-05
93,6.743001092249409,4.384477380767462,1.4632288143928052,9.697273579035549e-05
94,6.74359557138075,4.384592378810486,1.4633535169176979,9.697336484596965e-05
95,6.744179051863869,4.3847052425485575,1.4634759158791173,9.697413688255154e-05
96,6.744751740295916,4.384816012316403,1.4635960544161297,9.697504352522533e-05
97,6.74531383927983,4.38492472766006,1.463713974838502,9.697607677073403e-05
98,6.745865547505763,4.385031427353225,1.4638297186434726,9.697722897216044e-05
99,6.746407059830518,4.385136149413322,1.4639433265320412,9.697849282428199e-05
100,6.746938567355421,4.385238931117098,1.4640548384250094,9.697986134949814e-05
101,6.747460257502388,4.385339809015935,1.4641642934786394,9.6981327884345e-05
102,6.747972314088296,4.385438818950797,1.4642717300999362,9.698288606654331e-05
103,6.748474917397781,4.385535996066834,1.4643771859616732,9.69845298225837e-05
104,6.7489682442543915,4.385631374827645,1.4644806980169884,9.698625335578001e-05
105,6.749452468090203,4.385724989029238,1.4645823025138165,9.698805113486021e-05
106,6.7499277590139615,4.385816871813678,1.464682035008872,9.698991788296522e-05
107,6.750394283877647,4.385907055682442,1.4647799303813482,9.699184856711095e-05
108,6.750852206341724,4.385995572509436,1.4648760228464566,9.699383838809213e-05
109,6.75130168693891,4.386082453553774,1.4649703459684935,9.699588277075836e-05
110,6.751742883136509,4.386167729472207,1.4650629326737794,9.699797735471396e-05
111,6.752175949397581,4.386251430331359,1.4651538152632309,9.700011798537e-05
112,6.7526010372406144,4.386333585619636,1.4652430254247315,9.700230070537937e-05
113,6.753018295298058,4.386414224258899,1.4653305942451562,9.700452174638166e-05
114,6.753427869373527,4.386493374615875,1.4654165522222504,9.70067775211235e-05
115,6.753829902497833,4.386571064513305,1.465500929276183,9.70090646158601e-05
116,6.754224534983817,4.386647321240898,1.4655837547608814,9.701137978308826e-05
117,6.754611904480023,4.386722171565956,1.465665057475144,9.701371993454647e-05
118,6.754992146023183,4.386795641743892,1.4657448656734686,9.701608213452636e-05
119,6.755365392089742,4.386867757528403,1.4658232070767485,9.70184635934276e-05
120,6.755731772646099,4.38693854418151,1.465900108882629,9.702086166158678e-05
121,6.756091415197989,4.387008026483328,1.4659755977757687,9.702327382335163e-05
122,6.756444444838717,4.387076228741657,1.4660496999378039,9.702569769139092e-05
123,6.756790984296412,4.387143174801372,1.4661224410571323,9.702813100123877e-05
124,6.75713115398028,4.387208888053578,1.4661938463384967,9.703057160605127e-05
125,6.75746507202595,4.3872733914445865,1.4662639405124105,9.703301747158477e-05
126,6.75779285433983,4.387336707484761,1.466332747844295,9.703546667136934e-05
127,6.758114614642567,4.387398858257053,1.4664002921435335,9.703791738207352e-05
128,6.758430464511566,4.387459865425478,1.4664665967722639,9.704036787906898e-05
129,6.758740513422763,4.387519750243326,1.466531684654071,9.704281653216203e-05
130,6.759044868791351,4.387578533561283,1.4665955782823927,9.70452618015058e-05
131,6.75934363601178,4.387636235835285,1.466658299728851,9.70477022336703e-05
132,6.759636918496982,4.38769287713429,1.466719870651376,9.705013645787443e-05
133,6.759924817716685,4.387748477147855,1.4667803123021637,9.705256318237673e-05
134,6.760207433234995,4.387803055193523,1.4668396455355093,9.705498119100629e-05
135,6.760484862747237,4.387856630224158,1.4668978908153743,9.705738933982682e-05
136,6.7607572021160385,4.387909220834991,1.4669550682229753,9.705978655395338e-05
137,6.761024545406608,4.387960845270626,1.4670111974640798,9.706217182449303e-05
138,6.761286984921383,4.38801152143186,1.4670662978761477,9.706454420558448e-05
139,6.761544611233972,4.388061266882357,1.4671203884354922,9.706690281160847e-05
140,6.761797513222373,4.388110098855223,1.4671734877640843,9.706924681446261e-05
141,6.762045778101561,4.3881580342593764,1.4672256141364108,9.707157544097851e-05
142,6.762289491455343,4.388205089685865,1.4672767854860251,9.707388797042525e-05
143,6.762528737267665,4.388251281414005,1.4673270194121069,9.707618373213194e-05
144,6.762763597953277,4.388296625417413,1.4673763331858358,9.707846210319766e-05
145,6.762994154387738,4.3883411373699195,1.4674247437565895,9.708072250628631e-05
146,6.76322048593685,4.388384832651319,1.4674722677581473,9.708296440753697e-05
147,6.763442670485446,4.388427726353076,1.4675189215146092,9.708518731453584e-05
148,6.763660784465776,4.388469833283876,1.4675647210463407,9.708739077438643e-05
149,6.763874902885119,4.388511167975047,1.4676096820756983,9.708957437184554e-05
150,6.764085099352943,4.38855174468589,1.4676538200327205,9.709173772755668e-05
151,6.764291446107557,4.388591577408922,1.4676971500606486,9.70938804963368e-05
152,6.764494014042162,4.388630679874972,1.4677396870213602,9.709600236554147e-05
153,6.764692872730485,4.388669065558233,1.4677814455007088,9.709810305350479e-05
154,6.764888090451746,4.388706747681111,1.467822439813729,9.71001823080245e-05
155,6.765079734215333,4.388743739219127,1.4678626840097817,9.710223990494329e-05
156,6.7652678697848385,4.388780052905582,1.467902191877545,9.71042756467513e-05
157,6.7654525617016725,4.38881570123618,1.4679409769499432,9.71062893612651e-05
158,6.7656338733082,4.38885069647358,1.4679790525090073,9.710828090037904e-05
159,6.7658118667705045,4.3888850506518615,1.4680164315905655,9.711025013883984e-05
160,6.7659866031005595,4.388918775580815,1.4680531269889034,9.711219697307857e-05
161,6.766158142178096,4.388951882850303,1.468089151261293,9.711412132011528e-05
162,6.76632654277196,4.388984383834366,1.4681245167324841,9.711602311648107e-05
163,6.766491862561119,4.389016289695356,1.4681592354990474,9.711790231719476e-05
164,6.766654158155191,4.389047611387956,1.4681933194337142,9.711975889480263e-05
165,6.7668134851146045,4.389078359663127,1.4682267801895081,9.712159283842448e-05
166,6.766969897970432,4.38910854507195,1.4682596292039587,9.712340415286898e-05
167,6.767123450243651,4.389138177969454,1.4682918777030523,9.712519285777591e-05
168,6.7672741944643064,4.389167268518274,1.4683235367052958,9.712695898678929e-05
169,6.767422182190038,4.389195826692363,1.4683546170255257,9.712870258678452e-05
170,6.767567464024394,4.389223862280497,1.4683851292787853,9.713042371711031e-05
171,6.767710089634751,4.389251384889795,1.468415083884024,9.713212244886599e-05
172,6.76785010776992,4.389278403949178,1.4684444910677923,9.713379886422741e-05
173,6.767987566277355,4.389304928712686,1.4684733608678406,9.713545305577809e-05
174,6.768122512120079,4.389330968262817,1.468501703136644,9.713708512589056e-05
175,6.7682549913932375,4.389356531513732,1.468529527544881,9.713869518612449e-05
176,6.7683850493404165,4.389381627214458,1.4685568435847978,9.714028335664702e-05
177,6.768512730369532,4.3894062639519635,1.468583660573572,9.714184976568966e-05
178,6.76863807806849,4.389430450154225,1.4686099876565708,9.714339454902607e-05
179,6.768761135220544,4.389454194093227,1.4686358338105585,9.714491784947246e-05
180,6.768881943819333,4.389477503887881,1.4686612078468306,9.714641981640513e-05
181,6.769000545083653,4.3895003875068985,1.4686861184143205,9.714790060530763e-05
182,6.769116979471905,4.3895228527716155,1.4687105740026114,9.714936037733691e-05
183,6.769231286696329,4.38954490735877,1.4687345829448888,9.715079929890314e-05
184,6.76934350573689,4.389566558803188,1.4687581534208998,9.715221754128362e-05
185,6.769453674855003,4.389587814500481,1.468781293459753,9.71536152802332e-05
186,6.769561831606879,4.389608681709608,1.4688040109427747,9.7154992695632e-05
187,6.769668012856688,4.389629167555472,1.4688263136062067,9.71563499711357e-05
188,6.7697722547894585,4.389649279031421,1.4688482090439474,9.715768729385939e-05
189,6.769874592923751,4.389669023001702,1.4688697047101675,9.715900485405068e-05
190,6.769975062124016,4.389688406203872,1.4688908079219292,9.716030284480591e-05
191,6.7700736966128074,4.389707435251177,1.4689115258617091,9.716158146177874e-05
192,6.770170529982702,4.389726116634863,1.468931865579918,9.716284090291643e-05
193,6.770265595208043,4.389744456726474,1.468951833997329,9.716408136820032e-05
194,6.770358924656414,4.3897624617800615,1.468971437907508,9.716530305940446e-05
195,6.770450550099923,4.389780137934399,1.468990683979163,9.716650617986717e-05
196,6.7705405027262335,4.389797491215098,1.4690095787584545,9.716769093426278e-05
197,6.770628813149494,4.389814527536772,1.4690281286712685,9.716885752840244e-05
198,6.770715511420886,4.389831252705047,1.4690463400254516,9.717000616902958e-05
199,6.770800627039141,4.389847672418636,1.4690642190129797,9.71711370636339e-05
200,6.770884188960763,4.389863792271301,1.4690817717121158,9.717225042027009e-05
201,6.770966225610119,4.389879617753816,1.4690990040895504,9.717334644739802e-05
202,6.771046764889234,4.389895154255881,1.4691159220023944,9.71744253537094e-05
203,6.771125834187542,4.389910407068016,1.4691325312002703,9.717548734799105e-05
204,6.771203460391338,4.389925381383398,1.4691488373272295,9.717653263896307e-05
205,6.7712796698931115,4.389940082299634,1.4691648459238094,9.717756143516294e-05
206,6.771354488600729,4.389954514820607,1.4691805624288305,9.717857394479846e-05
207,6.77142794194631,4.389968683858135,1.4691959921813824,9.717957037564484e-05
208,6.771500054895144,4.389982594233756,1.469211140422584,9.718055093491697e-05
209,6.771570851954228,4.389996250680358,1.4692260122974337,9.718151582917018e-05
210,6.771640357180803,4.390009657843825,1.4692406128565747,9.718246526418989e-05
211,6.771708594190647,4.390022820284673,1.4692549470580425,9.718339944490889e-05
212,6.771775586166258,4.390035742479609,1.4692690197689626,9.71843185753015e-05
213,6.77184135586482,4.390048428823108,1.4692828357672476,9.718522285832053e-05
214,6.771905925626118,4.390060883628907,1.469296399743224,9.71861124957946e-05
215,6.771969317380156,4.390073111131531,1.4693097163012538,9.718698768837701e-05
216,6.772031552654848,4.390085115487733,1.4693227899613284,9.718784863545758e-05
217,6.772092652583318,4.390096900777957,1.4693356251606053,9.71886955351118e-05
218,6.772152637911263,4.3901084710077285,1.4693482262549382,9.718952858402852e-05
219,6.772211529004108,4.390119830109062,1.4693605975204138,9.719034797747016e-05
220,6.772269345853958,4.390130981941796,1.4693727431547774,9.719115390920732e-05
221,6.772326108086552,4.390141930294962,1.469384667278882,9.719194657147527e-05
222,6.772381834967937,4.390152678888044,1.4693963739381108,9.719272615492622e-05
223,6.772436545411201,4.390163231372314,1.4694078671037654,9.719349284858999e-05
224,6.772490257982897,4.390173591332068,1.4694191506744507,9.719424683984687e-05
225,6.772542990909452,4.390183762285844,1.4694302284773761,9.719498831436991e-05
226,6.772594762083451,4.390193747687685,1.4694411042696982,9.719571745611872e-05
227,6.772645589069792,4.390203550928282,1.4694517817397899,9.719643444728661e-05
228,6.772695489111649,4.390213175336172,1.4694622645085376,9.719713946830261e-05
229,6.7727444791365015,4.390222624178882,1.4694725561305142,9.719783269777381e-05
230,6.772792575761849,4.390231900664036,1.4694826600952784,9.719851431249412e-05
231,6.772839795300998,4.3902410079404675,1.4694925798285414,9.719918448741028e-05
232,6.772886153768593,4.390249949099322,1.4695023186933172,9.719984339561047e-05
233,6.772931666886163,4.390258727175115,1.4695118799910818,9.720049120830674e-05
234,6.772976350087456,4.390267345146742,1.4695212669629472,9.72011280948287e-05
235,6.773020218523813,4.390275805938539,1.4695304827907136,9.720175422260076e-05
236,6.773063287069251,4.390284112421285,1.4695395305979855,9.720236975715131e-05
237,6.773105570325675,4.390292267413167,1.4695484134512526,9.720297486209065e-05
238,6.773147082627806,4.390300273680776,1.4695571343609062,9.720356969911319e-05
239,6.773187838048128,4.39030813394004,1.4695656962822992,9.720415442799275e-05
240,6.773227850401654,4.3903158508571485,1.4695741021167423,9.720472920658007e-05
241,6.773267133250728,4.3903234270494895,1.4695823547124953,9.720529419079975e-05
242,6.773305699909657,4.390330865086543,1.4695904568657547,9.720584953465608e-05
243,6.773343563449186,4.390338167490736,1.4695984113215796,9.720639539022461e-05
244,6.773380736701047,4.3903453367383465,1.4696062207748746,9.720693190767428e-05
245,6.773417232262327,4.390352375260323,1.469613887871257,9.720745923524705e-05
246,6.77345306249982,4.390359285443137,1.4696214152080163,9.720797751928124e-05
247,6.773488239554152,4.390366069629602,1.4696288053349538,9.720848690421588e-05
248,6.773522775344003,4.390372730119646,1.46963606075525,9.720898753257864e-05
249,6.77355668157019,4.390379269171131,1.4696431839264026,9.720947954502752e-05
250,6.773589969719631,4.3903856890006265,1.4696501772609496,9.720996308032968e-05
251,6.773622651069263,4.390391991784121,1.4696570431273714,9.72104382753791e-05
252,6.773654736689927,4.390398179657839,1.4696637838508757,9.721090526522044e-05
253,6.773686237450143,4.390404254718931,1.4696704017141704,9.721136418304014e-05
254,6.7737171640197875,4.390410219026177,1.4696768989582902,9.721181516019251e-05
255,6.773747526873762,4.390416074600732,1.4696832777832936,9.721225832620148e-05
256,6.773777336295569,4.390421823426782,1.4696895403490864,9.721269380878416e-05
257,6.773806602380807,4.390427467452237,1.4696956887761017,9.721312173385332e-05
258,6.773835335040621,4.390433008589394,1.4697017251460476,9.721354222553733e-05
259,6.7738635440051,4.390438448715603,1.4697076515026166,9.721395540619591e-05
260,6.773891238826559,4.390443789673879,1.4697134698521688,9.721436139642512e-05
261,6.773918428882835,4.390449033273563,1.4697191821644267,9.72147603150832e-05
262,6.773945123380459,4.390454181290912,1.4697247903731672,9.721515227930307e-05
263,6.773971331357783,4.39045923546974,1.4697302963768177,9.721553740450394e-05
264,6.773997061688091,4.390464197521974,1.4697357020391537,9.721591580440578e-05
265,6.774022323082625,4.390469069128267,1.4697410091899445,9.721628759105752e-05
266,6.7740471240935225,4.390473851938569,1.4697462196255227,9.721665287483914e-05
267,6.774071473116733,4.390478547572661,1.4697513351094433,9.721701176448565e-05
268,6.774095378394911,4.390483157620761,1.4697563573730545,9.721736436710501e-05
269,6.774118848020185,4.390487683644001,1.4697612881161026,9.721771078818633e-05
270,6.774141889936942,4.390492127175013,1.4697661290073192,9.721805113163045e-05
271,6.774164511944494,4.390496489718444,1.4697708816849484,9.72183854997601e-05
272,6.774186721699798,4.390500772751421,1.4697755477573524,9.721871399332637e-05
273,6.774208526719963,4.390504977724124,1.4697801288035237,9.721903671155068e-05
274,6.77422993438494,4.3905091060602235,1.4697846263736507,9.721935375211806e-05
275,6.774250951939899,4.3905131591574005,1.4697890419896382,9.721966521121762e-05
276,6.774271586497775,4.390517138387817,1.4697933771455678,9.721997118353356e-05
277,6.774291845041693,4.390521045098574,1.469797633308314,9.722027176229131e-05
278,6.774311734427273,4.390524880612155,1.4698018119179312,9.72205670392443e-05
279,6.774331261385028,4.3905286462269055,1.4698059143882474,9.72208571047253e-05
280,6.774350432522631,4.3905323432174805,1.4698099421072468,9.722114204763911e-05
281,6.774369254327171,4.390535972835242,1.4698138964376177,9.722142195548987e-05
282,6.774387733167323,4.39053953630872,1.4698177787171596,9.722169691439677e-05
283,6.774405875295565,4.390543034844004,1.4698215902592782,9.7221967009112e-05
284,6.7744236868502625,4.390546469625159,1.4698253323534365,9.722223232304189e-05
285,6.774441173857772,4.3905498418146705,1.469829006265514,9.722249293825694e-05
286,6.774458342234492,4.390553152553762,1.469832613238356,9.722274893551633e-05
287,6.774475197788857,4.390556402962846,1.4698361544921137,9.722300039428408e-05
288,6.774491746223327,4.39055959414189,1.4698396312246587,9.722324739273991e-05
289,6.7745079931363055,4.390562727170767,1.4698430446120343,9.722349000780407e-05
290,6.774523944024082,4.39056580310965,1.46984639580883,9.72237283151513e-05
291,6.774539604282646,4.3905688229993665,1.4698496859485723,9.722396238923146e-05
292,6.774554979209544,4.390571787861746,1.4698529161441025,9.722419230328011e-05
293,6.774570074005717,4.390574698699982,1.469856087487967,9.72244181293382e-05
294,6.774584893777181,4.390577556498947,1.4698592010527904,9.722463993827238e-05
295,6.774599443536822,4.3905803622255375,1.4698622578916274,9.722485779978334e-05
296,6.774613728206101,4.390583116829023,1.4698652590383323,9.722507178243203e-05
297,6.774627752616702,4.390585821241334,1.4698682055079075,9.722528195364743e-05
298,6.774641521512155,4.390588476377418,1.4698710982968302,9.722548837975102e-05
299,6.774655039549498,4.390591083135509,1.4698739383834236,9.722569112596531e-05
300,6.774668311300813,4.390593642397468,1.4698767267281443,9.722589025643059e-05
301,6.774681341254781,4.390596155029061,1.4698794642739617,9.722608583423133e-05
302,6.774694133818266,4.3905986218802715,1.469882151946623,9.722627792139348e-05
303,6.774706693317698,4.390601043785539,1.4698847906550134,9.722646657891066e-05
304,6.774719024000645,4.390603421564127,1.4698873812914452,9.722665186676893e-05
305,6.774731130037181,4.390605756020323,1.4698899247319566,9.722683384394395e-05
306,6.7747430155213575,4.390608047943763,1.4698924218365872,9.722701256842096e-05
307,6.774754684472562,4.390610298109655,1.4698948734497412,9.722718809721758e-05
308,6.774766140836883,4.390612507279105,1.469897280400383,9.72273604863938e-05
309,6.774777388488442,4.3906146761993,1.4698996435023857,9.722752979106221e-05
310,6.7747884312307365,4.390616805603818,1.469901963554778,9.722769606540793e-05
311,6.774799272797891,4.390618896212848,1.469904241342024,9.722785936270202e-05
312,6.774809916855946,4.39062094873346,1.4699064776342774,9.722801973531656e-05
313,6.774820367004122,4.390622963859811,1.469908673187664,9.722817723473227e-05
314,6.774830626775966,4.390624942273392,1.4699108287445175,9.722833191155775e-05
315,6.774840699640638,4.3906268846432885,1.4699129450336292,9.722848381554237e-05
316,6.774850589004027,4.390628791626378,1.4699150227705147,9.722863299559236e-05
317,6.774860298209941,4.390630663867547,1.4699170626576512,9.722877949977706e-05
318,6.774869830541197,4.390632501999935,1.469919065384692,9.722892337534758e-05
319,6.774879189220802,4.390634306645133,1.4699210316287274,9.722906466874611e-05
320,6.774888377412965,4.390636078413392,1.469922962054522,9.722920342562757e-05
321,6.774897398224243,4.390637817903842,1.4699248573146866,9.722933969085312e-05
322,6.774906254704534,4.390639525704683,1.4699267180499664,9.722947350852448e-05
323,6.774914949848139,4.390641202393392,1.4699285448894144,9.722960492198433e-05
324,6.774923486594787,4.390642848536928,1.4699303384506164,9.722973397383097e-05
325,6.774931867830601,4.390644464691882,1.4699320993399072,9.722986070592454e-05
326,6.774940096389102,4.390646051404733,1.4699338281525638,9.722998515941258e-05
327,6.774948175052171,4.390647609211969,1.4699355254730166,9.723010737472438e-05
328,6.7749561065509605,4.390649138640329,1.469937191875032,9.723022739160026e-05
329,6.774963893566835,4.390650640206909,1.4699388279219396,9.723034524908745e-05
330,6.774971538732301,4.390652114419389,1.4699404341668068,9.723046098556159e-05
331,6.774979044631872,4.390653561776237,1.4699420111525567,9.723057463872911e-05
332,6.774986413802954,4.390654982766772,1.4699435594123007,9.723068624564789e-05
